"tank_ID","Species","n.simple.N","n.sample.dissim","n.tank.dissim","Mean","SD","q.025","Median","q.975"
"46","Gadus macrocephalus",9,0,0,0.650077144999586,0.0416399470533572,0.606226991012422,0.664405136974219,0.681748505808313
"47","Boreogadus saida",9,0,0,0.61153412833763,0.0175666652905298,0.592788954779313,0.619674562754197,0.623359932641866
"47","Gadus chalcogrammus",9,0,0,0.388462100554393,0.0175668800123673,0.376635608388684,0.380322258348348,0.40720745859524
"47","Gadus macrocephalus",9,0,0,3.76703776210723e-06,6.90648204416191e-07,3.19648652350192e-06,3.59996691524668e-06,4.47959922054401e-06
"49","Boreogadus saida",9,0,0,0.0312986386568222,0.0467208932242016,0.00272828437051729,0.00613975696064013,0.0812540423848818
"49","Gadus chalcogrammus",9,0,0,0.96839002610149,0.0467733520465764,0.918377347990183,0.99340364575156,0.997141127510238
"49","Gadus macrocephalus",9,0,0,0.000311328056113852,0.000177540391161076,0.000125946696889411,0.000363972786540995,0.000451961394475221
"50","Boreogadus saida",9,0,0,0.000574552087905519,0.000495794482409798,4.45596852413964e-05,0.000849109825399318,0.000871170413699912
"50","Gadus chalcogrammus",9,0,0,4.66919692796579e-06,1.99454474293949e-06,2.53741365795307e-06,5.66570479253034e-06,5.95394851309866e-06
"50","Gadus macrocephalus",9,0,0,0.999420527469906,0.000497899025208945,0.999122801330156,0.999144631381267,0.999952765284999
"51","Boreogadus saida",4,0,2,0.500140843242748,0.706891921995282,0.0252851752143345,0.500140843242748,0.974996511271161
"51","Gadus chalcogrammus",4,0,2,0.000120542344130083,0.000166288307567782,8.83793371253095e-06,0.000120542344130083,0.000232246754547635
"51","Gadus macrocephalus",4,0,2,0.499737223490444,0.706723668290082,0.0249945801311422,0.499737223490444,0.974479866849747
"54","Boreogadus saida",2,0,0,0.991002691628774,NA,0.991002691628774,0.991002691628774,0.991002691628774
"54","Gadus chalcogrammus",2,0,0,0.00387876580597955,NA,0.00387876580597955,0.00387876580597955,0.00387876580597955
"54","Gadus macrocephalus",2,0,0,0.00511833424405395,NA,0.00511833424405395,0.00511833424405395,0.00511833424405395
"55","Boreogadus saida",9,1,0,0.00190491160246006,0.000765573690925629,0.00112007339456544,0.00207065440486088,0.00254886842831399
"55","Gadus chalcogrammus",9,1,0,0.609278471121269,0.0431364003095319,0.566691855221993,0.61338855639708,0.648371514536105
"55","Gadus macrocephalus",9,1,0,0.388816540894923,0.0436861016652522,0.349532590230895,0.384037330894158,0.432162820059601
"56","Boreogadus saida",9,0,0,0.42335268695618,0.0202278226045802,0.410334700335887,0.413232609758242,0.44497273919472
"56","Gadus chalcogrammus",9,0,0,1.61651069837918e-05,2.55368020427659e-05,1.42124822850394e-06,1.42162658627714e-06,4.34409240769672e-05
"56","Gadus macrocephalus",9,0,0,0.576631068047009,0.0202134469101922,0.555025745672245,0.586765896093975,0.589621786581853
"58","Boreogadus saida",9,1,0,0.146664718473657,0.0400126108728222,0.116863949805242,0.131981203598596,0.188946474785875
"58","Gadus chalcogrammus",9,1,0,0.712983755496621,0.0374234649645907,0.674097636891508,0.723198962490494,0.743186948156941
"58","Gadus macrocephalus",9,1,0,0.140351467807838,0.00417804690155506,0.136699487320541,0.139692681732561,0.144563416459121
"59","Boreogadus saida",4,0,2,0.525724002790537,0.670718793507437,0.0751676859900865,0.525724002790537,0.976280319590987
"59","Gadus chalcogrammus",4,0,2,0.474108966799572,0.67048912332998,0.0237069312720423,0.474108966799572,0.924511002327101
"59","Gadus macrocephalus",4,0,2,0.000166548551201003,0.000228991700210286,1.2723046349579e-05,0.000166548551201003,0.000320374056052427
"60","Boreogadus saida",9,0,0,6.49311907179315e-05,5.59500481688026e-05,5.63173100397109e-06,8.67259774725351e-05,0.000105705081690479
"60","Gadus chalcogrammus",9,0,0,1.48657348859517e-06,1.08542299564756e-07,1.37460993141827e-06,1.5127394834482e-06,1.576295950147e-06
"60","Gadus macrocephalus",9,0,0,0.999933479236541,5.60343045398136e-05,0.99989267876847,0.999911603273639,0.999992874273079
"62","Boreogadus saida",9,0,0,0.72420032554965,0.0511403943163859,0.670138366623509,0.743111657882549,0.762187651992826
"62","Gadus chalcogrammus",9,0,0,6.63931353725551e-05,0.000112450895523019,1.32594227380699e-06,1.62931684898862e-06,0.000186509574216335
"62","Gadus macrocephalus",9,0,0,0.275733206477252,0.0511766609561071,0.237800923540905,0.25669202363904,0.329850494826081
"63","Boreogadus saida",9,0,0,2.76191765376975e-06,1.76635457708444e-06,1.71983443019066e-06,1.76707895601748e-06,4.64961377043828e-06
"63","Gadus chalcogrammus",9,0,0,0.0157468692349911,0.00424516466340976,0.0113081407070324,0.0170355095863586,0.0190902534642874
"63","Gadus macrocephalus",9,0,0,0.984250233128129,0.00424339773993567,0.980907894849033,0.982962661602309,0.988687007204173
"64","Boreogadus saida",9,1,0,0.0219039532864842,0.0314079417989022,0.00298340283947689,0.00466031694822267,0.0554815946210139
"64","Gadus chalcogrammus",9,1,0,0.875744197073565,0.0105391793252402,0.864586058642952,0.879760218211073,0.883488717537297
"64","Gadus macrocephalus",9,1,0,0.102351769156804,0.0210683378669352,0.0798243043621026,0.113419830846383,0.115471381515364
