"tank_ID","Species","n.simple.N","n.sample.dissim","n.tank.dissim","Mean","SD","q.025","Median","q.975"
"40","Boreogadus saida",9,2,1,0.415635949228283,0.244959526502194,0.153725426957935,0.542601446199564,0.569625799073041
"40","Gadus chalcogrammus",9,2,1,0.22721959559565,0.0353769482667675,0.205589337578352,0.208165687740451,0.265045675289868
"40","Gadus macrocephalus",9,2,1,0.357144409329403,0.209774646708992,0.222344045424186,0.251944740794959,0.581364491488897
"41","Boreogadus saida",9,2,0,0.673922074543314,0.0753545711906401,0.59334812893858,0.713660079819077,0.720718715663651
"41","Gadus chalcogrammus",9,2,0,0.326074574582797,0.0753540369393314,0.27927814375462,0.28633699441682,0.406647948552054
"41","Gadus macrocephalus",9,2,0,3.34691140206865e-06,5.49578908715684e-07,2.9360165974781e-06,3.14748715320113e-06,3.92731681819658e-06
"42","Boreogadus saida",9,0,0,3.47175775045574e-06,1.86904895646503e-06,2.07549657598638e-06,2.79190619087317e-06,5.4458927505703e-06
"42","Gadus chalcogrammus",9,0,0,1.17314445294389e-06,5.63272389477429e-07,7.29266249203963e-07,1.00255972629758e-06,1.76201967433319e-06
"42","Gadus macrocephalus",9,0,0,0.999995248571078,2.48775798366651e-06,0.999992627068271,0.999996114783571,0.999997133793265
"43","Boreogadus saida",9,0,0,2.60780371448552e-06,2.64404203359e-07,2.33984469442992e-06,2.65411264544335e-06,2.83640014322695e-06
"43","Gadus chalcogrammus",9,0,0,0.00329023844801794,0.00332225253770683,0.0010850602442822,0.0017110695145729,0.00683771024518196
"43","Gadus macrocephalus",9,0,0,0.996707058900515,0.00332200561611313,0.993159846613942,0.998286188226901,0.998912011259659
"45","Boreogadus saida",9,0,0,0.148038941371154,0.0221660513130515,0.133208541301656,0.137650768529927,0.171699288355696
"45","Gadus chalcogrammus",9,0,0,0.397115456817738,0.0910544332864541,0.300104403109933,0.43727744827744,0.459988817784796
"45","Gadus macrocephalus",9,0,0,0.454845502390226,0.0697048127796612,0.402594119305348,0.429747699242007,0.528430018151091
